model,iteration,max_change,max_abs_q
clean,634,0.001724480934882422,99.732664502832
clean,635,0.0017072361255259239,99.73437173895752
clean,636,0.0016901637642661171,99.73606190272176
clean,637,0.001673262126629993,99.73773516484839
clean,638,0.0016565295053823093,99.73939169435374
clean,639,0.001639964210298217,99.74103165856404
clean,640,0.0016235645681916822,99.74265522313222
clean,641,0.0016073289225175813,99.74426255205474
clean,642,0.0015912556333006478,99.74585380768804
clean,643,0.0015753430769649412,99.74742915076497
clean,644,0.0015595896461917391,99.74898874041116
clean,645,0.0015439937497347955,99.7505327341609
clean,646,0.0015285538122356002,99.7520612879731
clean,647,0.0015132682741096914,99.75357455624722
clean,648,0.0014981355913619154,99.75507269183856
clean,649,0.001483154235458528,99.75655584607402
clean,650,0.0014683226931282434,99.75802416876712
clean,651,0.0014536394661632812,99.75947780823329
clean,652,0.0014391030715046327,99.76091691130478
clean,653,0.0014247120407873126,99.76234162334556
clean,654,0.001410464920397203,99.76375208826596
clean,655,0.0013963602711868361,99.76514844853712
clean,656,0.0013823966684611833,99.76653084520558
clean,657,0.0013685727018071248,99.76789941790736
clean,658,0.0013548869747523895,99.76925430488211
clean,659,0.0013413381050213502,99.77059564298713
clean,660,0.001327924723995011,99.7719235677111
clean,661,0.001314645476725218,99.77323821318782
clean,662,0.0013014990219630818,99.77453971220977
clean,663,0.0012884840317326507,99.77582819624149
clean,664,0.001275599191401966,99.7771037954329
clean,665,0.001262843199512531,99.7783666386324
clean,666,0.0012502147675235165,99.7796168533999
clean,667,0.001237712619840181,99.78085456601974
clean,668,0.0012253354936433425,99.78207990151338
clean,669,0.0012130821387188462,99.78329298365209
clean,670,0.0012009513173296682,99.78449393496942
clean,671,0.0011889418041590716,99.78568287677358
clean,672,0.0011770523861258653,99.78685992915968
clean,673,0.0011652818622565064,99.78802521102193
clean,674,0.001153629043628257,99.78917884006553
clean,675,0.0011420927531844427,99.79032093281872
clean,676,0.0011306718256491877,99.79145160464437
clean,677,0.0011193651073853061,99.79257096975175
clean,678,0.001108171456337459,99.79367914120807
clean,679,0.0010970897417621472,99.79477623094982
clean,680,0.0010861188443413994,99.79586234979416
clean,681,0.0010752576558985538,99.79693760745006
clean,682,0.0010645050793272048,99.79800211252939
clean,683,0.00105386002854857,99.79905597255792
clean,684,0.0010433214282556946,99.80009929398618
clean,685,0.0010328882139702955,99.80113218220015
clean,686,0.0010225593318580195,99.80215474153198
clean,687,0.0010123337385152809,99.8031670752705
clean,688,0.0010022104011397914,99.8041692856716
clean,689,0.000992188297118446,99.80516147396872
clean,690,0.0009822664141552195,99.80614374038286
clean,691,0.0009724437500153726,99.80711618413288
clean,692,0.0009627193125396616,99.80807890344539
clean,693,0.0009530921193885433,99.80903199556478
clean,694,0.0009435611981984948,99.80997555676295
clean,695,0.0009341255862125308,99.81090968234916
clean,696,0.000924784330365469,99.8118344666795
clean,697,0.0009155364870281346,99.81275000316653
clean,698,0.0009063811221494689,99.81365638428868
clean,699,0.0008973173109296795,99.8145537015996
clean,700,0.0008883441378202406,99.81544204573743
clean,701,0.0008794606964528384,99.81632150643388
clean,702,0.0008706660895114737,99.81719217252339
clean,703,0.0008619594286187748,99.818054131952
clean,704,0.0008533398343217868,99.8189074717863
clean,705,0.0008448064359640739,99.81975227822227
clean,706,0.0008363583716288758,99.82058863659388
clean,707,0.0008279947879117344,99.8214166313818
clean,708,0.0008197148400483911,99.82223634622181
clean,709,0.0008115176916021483,99.82304786391342
clean,710,0.0008034025147054535,99.82385126642812
clean,711,0.0007953684895483093,99.82464663491767
clean,712,0.0007874148046767004,99.82543404972233
clean,713,0.0007795406566089014,99.82621359037894
clean,714,0.0007717452500628497,99.82698533562899
clean,715,0.0007640277975582421,99.82774936342655
clean,716,0.0007563875195870651,99.82850575094612
clean,717,0.0007488236443862206,99.8292545745905
clean,718,0.0007413354079375267,99.82999590999843
clean,719,0.0007339220538682412,99.83072983205227
clean,720,0.0007265828332947422,99.83145641488557
clean,721,0.0007193170049930586,99.83217573189056
clean,722,0.0007121238349441228,99.83288785572547
clean,723,0.0007050025965753548,99.83359285832205
clean,724,0.000697952570632765,99.83429081089268
clean,725,0.0006909730449251583,99.83498178393761
clean,726,0.0006840633144662434,99.83566584725206
clean,727,0.0006772226813183124,99.83634306993338
clean,728,0.0006704504545211876,99.83701352038788
clean,729,0.0006637459499643228,99.83767726633783
clean,730,0.0006571084904720692,99.8383343748283
clean,731,0.0006505374055478796,99.83898491223385
clean,732,0.0006440320315164172,99.83962894426536
clean,733,0.0006375917111824947,99.84026653597653
clean,734,0.0006312157940584484,99.84089775177058
clean,735,0.0006249036361367644,99.84152265540672
clean,736,0.0006186545997763915,99.84214131000647
clean,737,0.000612468053759585,99.84275377806023
clean,738,0.0006063433732350632,99.84336012143346
clean,739,0.0006002799395048442,99.84396040137297
clean,740,0.0005942771401095115,99.84455467851308
clean,741,0.000588334368714527,99.84514301288179
clean,742,0.0005824510250249659,99.84572546390682
clean,743,0.0005766265147855165,99.84630209042159
clean,744,0.000570860249624161,99.8468729506712
clean,745,0.0005651516471232298,99.84743810231832
clean,746,0.000559500130663082,99.84799760244897
clean,747,0.0005539051293368402,99.8485515075783
clean,748,0.0005483660780498667,99.84909987365636
clean,749,0.0005428824172639679,99.8496427560736
clean,750,0.0005374535930968705,99.8501802096667
clean,751,0.0005320790571659018,99.85071228872387
clean,752,0.0005267582666164117,99.85123904699049
clean,753,0.0005214906839228206,99.85176053767441
clean,754,0.0005162757771017823,99.8522768134515
clean,755,0.0005111130193142799,99.8527879264708
clean,756,0.0005060018891072104,99.8532939283599
clean,757,0.0005009418702428547,99.85379487023015
clean,758,0.0004959324515425578,99.85429080268166
clean,759,0.0004909731270288376,99.85478177580869
clean,760,0.0004860633957406435,99.85526783920443
clean,761,0.00048120276180441124,99.85574904196623
clean,762,0.0004763907341924778,99.8562254327004
clean,763,0.0004716268268367685,99.85669705952724
clean,764,0.00046691055855774266,99.85716397008578
clean,765,0.0004622414529649177,99.85762621153874
clean,766,0.00045761903844265817,99.85808383057719
clean,767,0.00045304284805069983,99.85853687342524
clean,768,0.00044851241959520394,99.85898538584483
clean,769,0.00044402729538717267,99.85942941314022
clean,770,0.00043958702244140113,99.85986900016265
clean,771,0.00043519115222068194,99.86030419131487
clean,772,0.00043083924069264867,99.86073503055555
clean,773,0.00042653084828714327,99.86116156140383
clean,774,0.00042226553981095094,99.86158382694362
clean,775,0.0004180428843909567,99.862001869828
clean,776,0.00041386245557362145,99.86241573228358
clean,777,0.000409723831012343,99.86282545611459
clean,778,0.0004056265927090408,99.86323108270729
clean,779,0.00040157032675836035,99.86363265303403
clean,780,0.00039755462350399284,99.86403020765754
clean,781,0.00039357907728287955,99.86442378673479
clean,782,0.00038964328649626623,99.86481343002129
clean,783,0.00038574685365233563,99.86519917687491
clean,784,0.0003818893850962013,99.86558106626
clean,785,0.00037807049125149206,99.86595913675126
clean,786,0.00037428978633613497,99.86633342653757
clean,787,0.00037054688846183126,99.86670397342603
clean,788,0.00036684141957721295,99.8670708148456
clean,789,0.0003631730053825777,99.86743398785097
clean,790,0.0003595412753156779,99.86779352912629
clean,791,0.00035594586256593175,99.86814947498885
clean,792,0.00035238640396073606,99.86850186139282
clean,793,0.00034886253990862315,99.86885072393272
clean,794,0.00034537391454136923,99.86919609784724
clean,795,0.00034192017534451224,99.86953801802258
clean,796,0.0003385009736120992,99.8698765189962
clean,797,0.00033511596390667364,99.87021163496007
clean,798,0.00033176480422980603,99.8705433997643
clean,799,0.00032844715620683473,99.87087184692048
clean,800,0.0003251626846321187,99.87119700960511
clean,801,0.00032191105779588725,99.87151892066288
clean,802,0.0003186919472000227,99.87183761261008
clean,803,0.00031550502774280176,99.87215311763782
clean,804,0.0003123499774631,99.87246546761526
clean,805,0.00030922647768250044,99.87277469409294
clean,806,0.00030613421290581755,99.87308082830585
clean,807,0.00030307287079267553,99.87338390117662
clean,808,0.00030004214205803237,99.87368394331868
clean,809,0.0002970417206569209,99.87398098503934
clean,810,0.00029407130345759924,99.8742750563428
clean,811,0.00029113059042629175,99.87456618693322
clean,812,0.0002882192845135023,99.87485440621772
clean,813,0.0002853370916682252,99.87513974330938
clean,814,0.00028248372073846895,99.87542222703011
clean,815,0.0002796588835281,99.87570188591364
clean,816,0.0002768622947115773,99.87597874820835
clean,817,0.0002740936717771092,99.8762528418801
clean,818,0.00027135273502665314,99.87652419461513
clean,819,0.00026863920770381355,99.87679283382283
clean,820,0.0002659528156243596,99.87705878663844
clean,821,0.00026329328744623126,99.87732207992588
clean,822,0.00026066035457006365,99.87758274028045
clean,823,0.00025805375103971073,99.87784079403146
clean,824,0.0002554732135138238,99.87809626724497
clean,825,0.0002529184813795382,99.87834918572635
clean,826,0.00025038929656773234,99.87859957502292
clean,827,0.000247885403609871,99.87884746042653
clean,828,0.0002454065495811619,99.87909286697611
clean,829,0.00024295248408634507,99.8793358194602
clean,830,0.00024052295924548162,99.87957634241941
clean,831,0.0002381177296228998,99.87981446014903
clean,832,0.0002357365523266708,99.88005019670136
clean,833,0.0002333791868238677,99.88028357588819
clean,834,0.00023104539495477638,99.88051462128313
clean,835,0.0002287349409897388,99.88074335622412
clean,836,0.00022644759160073136,99.88096980381572
clean,837,0.0002241831156908347,99.88119398693141
clean,838,0.0002219412845363422,99.88141592821592
clean,839,0.00021972187168728397,99.8816356500876
clean,840,0.00021752465296742685,99.88185317474056
clean,841,0.0002153494064316419,99.88206852414699
clean,842,0.0002131959123659044,99.88228172005934
clean,843,0.0002110639532446612,99.88249278401258
clean,844,0.00020895331371661996,99.88270173732629
clean,845,0.00020686378059053823,99.88290860110686
clean,846,0.00020479514274995836,99.88311339624961
clean,847,0.0002027471913379486,99.88331614344095
clean,848,0.00020071971943025346,99.88351686316037
clean,849,0.00019871252224845648,99.88371557568261
clean,850,0.00019672539701787173,99.88391230107963
clean,851,0.00019475814305280892,99.88410705922267
clean,852,0.00019281056161446486,99.88429986978429
clean,853,0.00019088245601039944,99.8844907522403
clean,854,0.00018897363145242707,99.88467972587175
clean,855,0.00018708389512767098,99.88486680976685
clean,856,0.0001852130561701415,99.88505202282302
clean,857,0.00018336092561810347,99.88523538374864
clean,858,0.00018152731635723285,99.88541691106498
clean,859,0.00017971204317746015,99.88559662310816
clean,860,0.00017791492277297039,99.88577453803093
clean,861,0.00017613577354325116,99.88595067380447
clean,862,0.0001743744157920446,99.88612504822026
clean,863,0.00017263067164208223,99.88629767889188
clean,864,0.0001709043649071873,99.88646858325679
clean,865,0.000169195321262805,99.88663777857805
clean,866,0.00016750336806126143,99.88680528194611
clean,867,0.0001658283343886069,99.8869711102805
clean,868,0.00016417005105040516,99.88713528033152
clean,869,0.00016252835051489,99.88729780868204
clean,870,0.00016090306701244117,99.88745871174905
clean,871,0.00015929403633663242,99.88761800578538
clean,872,0.00015770109598634008,99.88777570688137
clean,873,0.00015612408503784536,99.88793183096641
clean,874,0.0001545628441874669,99.88808639381057
clean,875,0.0001530172157231391,99.88823941102629
clean,876,0.00015148704356704457,99.88839089806986
clean,877,0.00014997217313350575,99.88854087024299
clean,878,0.00014847245141424992,99.88868934269438
clean,879,0.0001469877268931441,99.88883633042127
clean,880,0.00014551784960303848,99.88898184827087
clean,881,0.00014406267113997728,99.88912591094201
clean,882,0.00014262204440740334,99.88926853298642
clean,883,0.0001411958239714295,99.88940972881039
clean,884,0.00013978386573398893,99.88954951267613
clean,885,0.0001383860270891546,99.88968789870319
clean,886,0.00013700216679524146,99.88982490086998
clean,887,0.00013563214513112598,99.8899605330151
clean,888,0.00013427582368308322,99.89009480883878
clean,889,0.00013293306544426287,99.89022774190421
clean,890,0.00013160373480047838,99.89035934563901
clean,891,0.0001302876974591527,99.89048963333646
clean,892,0.0001289848204635291,99.89061861815692
clean,893,0.0001276949722637255,99.89074631312917
clean,894,0.00012641802254620416,99.89087273115172
clean,895,0.00012515384233324767,99.89099788499402
clean,896,0.000123902303883483,99.8911217872979
clean,897,0.00012266328084820088,99.89124445057875
clean,898,0.00012143664805819299,99.89136588722681
clean,899,0.00012022228156638448,99.89148610950838
clean,900,0.00011902005876152089,99.89160512956714
clean,901,0.00011782985818342695,99.89172295942531
clean,902,0.00011665155959406093,99.8918396109849
clean,903,0.00011548504400593629,99.8919550960289
clean,904,0.00011433019355422402,99.89206942622245
clean,905,0.00011318689162465034,99.89218261311407
clean,906,0.00011205502271138812,99.89229466813678
clean,907,0.00011093447248811117,99.89240560260924
clean,908,0.00010982512775115083,99.892515427737
clean,909,0.00010872687647633938,99.89262415461344
clean,910,0.00010763960771953407,99.89273179422116
clean,911,0.00010656321163082794,99.89283835743277
clean,912,0.00010549757951139327,99.89294385501228
clean,913,0.00010444260372821645,99.89304829761598
clean,914,0.00010339817765725456,99.89315169579363
clean,915,0.00010236419591080903,99.89325405998954
clean,916,0.00010134055395383257,99.89335540054348
clean,917,0.00010032714840235712,99.89345572769189
clean,918,9.932387690980704e-05,99.8935550515688
clean,919,9.833063816699905e-05,99.89365338220694
clean,920,9.734733176003374e-05,99.8937507295387
clean,921,9.637385844030177e-05,99.89384710339714
clean,922,9.541011986868853e-05,99.893942513517
clean,923,9.445601867241749e-05,99.89403696953566
clean,924,9.351145847347198e-05,99.89413048099414
clean,925,9.257634391701686e-05,99.89422305733802
clean,926,9.165058044402485e-05,99.89431470791847
clean,927,9.073407464654792e-05,99.89440544199311
clean,928,8.982673388402418e-05,99.894495268727
clean,929,8.892846658170583e-05,99.89458419719358
clean,930,8.80391819180204e-05,99.89467223637548
clean,931,8.715879009457694e-05,99.89475939516558
clean,932,8.628720217984664e-05,99.89484568236776
clean,933,8.542433016600626e-05,99.89493110669791
clean,934,8.45700868694621e-05,99.89501567678478
clean,935,8.372438600190435e-05,99.89509940117075
clean,936,8.28871421134636e-05,99.89518228831287
clean,937,8.205827070639771e-05,99.89526434658357
clean,938,8.123768800771813e-05,99.89534558427158
clean,939,8.042531112550932e-05,99.8954260095827
clean,940,7.962105802050701e-05,99.8955056306407
clean,941,7.882484742083307e-05,99.89558445548812
clean,942,7.803659897831494e-05,99.89566249208707
clean,943,7.725623298426854e-05,99.89573974832005
clean,944,7.648367063950445e-05,99.8958162319907
clean,945,7.571883394064116e-05,99.8958919508246
clean,946,7.496164559483987e-05,99.8959669124702
clean,947,7.421202913349134e-05,99.89604112449933
clean,948,7.346990886958338e-05,99.89611459440817
clean,949,7.273520975559222e-05,99.89618732961793
clean,950,7.200785763927797e-05,99.89625933747557
clean,951,7.12877790647326e-05,99.89633062525463
clean,952,7.057490128659083e-05,99.89640120015592
clean,953,6.98691522700301e-05,99.89647106930818
clean,954,6.917046073340316e-05,99.89654023976891
clean,955,6.847875613402721e-05,99.89660871852504
clean,956,6.779396858291875e-05,99.89667651249363
clean,957,6.711602893005875e-05,99.89674362852253
clean,958,6.644486860807319e-05,99.89681007339114
clean,959,6.578041993066108e-05,99.89687585381107
clean,960,6.512261573732303e-05,99.89694097642678
clean,961,6.447138957810239e-05,99.89700544781635
clean,962,6.382667569937439e-05,99.89706927449203
clean,963,6.318840893015931e-05,99.89713246290096
clean,964,6.255652483844187e-05,99.8971950194258
clean,965,6.19309595890627e-05,99.89725695038537
clean,966,6.131164998635086e-05,99.89731826203536
clean,967,6.069853348833476e-05,99.89737896056882
clean,968,6.00915481498987e-05,99.89743905211697
clean,969,5.949063267962629e-05,99.89749854274964
clean,970,5.889572636874618e-05,99.89755743847599
clean,971,5.830676906271037e-05,99.89761574524505
clean,972,5.772370138856786e-05,99.89767346894644
clean,973,5.7146464399693286e-05,99.89773061541081
clean,974,5.657499974631719e-05,99.89778719041055
clean,975,5.600924974658028e-05,99.89784319966027
clean,976,5.544915723021404e-05,99.8978986488175
clean,977,5.489466565222756e-05,99.89795354348314
clean,978,5.4345718993431547e-05,99.89800788920213
clean,979,5.380226181728176e-05,99.89806169146395
clean,980,5.3264239198824725e-05,99.89811495570314
clean,981,5.273159679575201e-05,99.89816768729993
clean,982,5.2204280834189376e-05,99.89821989158077
clean,983,5.168223803764249e-05,99.8982715738188
clean,984,5.1165415655418656e-05,99.89832273923446
clean,985,5.06537614910485e-05,99.89837339299595
clean,986,5.014722387386428e-05,99.89842354021982
clean,987,4.964575165899987e-05,99.89847318597145
clean,988,4.9149294113703945e-05,99.89852233526557
clean,989,4.8657801187346195e-05,99.89857099306676
clean,990,4.8171223170356825e-05,99.89861916428993
clean,991,4.768951095002194e-05,99.89866685380086
clean,992,4.721261582574243e-05,99.89871406641669
clean,993,4.674048966535338e-05,99.89876080690635
clean,994,4.6273084791437213e-05,99.89880707999112
clean,995,4.5810353924480296e-05,99.89885289034504
clean,996,4.535225038182489e-05,99.89889824259542
clean,997,4.489872787871718e-05,99.8989431413233
clean,998,4.4449740599361576e-05,99.89898759106389
clean,999,4.400524321113153e-05,99.8990315963071
clean,1000,4.356519077930443e-05,99.89907516149788
clean,1001,4.312953886653759e-05,99.89911829103671
clean,1002,4.2698243461813945e-05,99.89916098928018
clean,1003,4.227126105149637e-05,99.89920326054123
clean,1004,4.184854843458652e-05,99.89924510908963
clean,1005,4.143006293588769e-05,99.89928653915257
clean,1006,4.101576229231796e-05,99.89932755491486
clean,1007,4.06056046813319e-05,99.89936816051954
clean,1008,4.01995486498663e-05,99.8994083600682
clean,1009,3.9797553156972754e-05,99.89944815762135
clean,1010,3.939957763066104e-05,99.89948755719895
clean,1011,3.900558185421232e-05,99.8995265627808
clean,1012,3.861552602302254e-05,99.89956517830683
clean,1013,3.822937077302413e-05,99.89960340767759
clean,1014,3.7847077052788336e-05,99.89964125475463
clean,1015,3.746860629405546e-05,99.89967872336092
clean,1016,3.7093920241204614e-05,99.89971581728116
clean,1017,3.672298103651883e-05,99.89975254026217
clean,1018,3.635575120597423e-05,99.89978889601338
clean,1019,3.5992193701872566e-05,99.89982488820708
clean,1020,3.563227176073269e-05,99.89986052047884
clean,1021,3.52759490453991e-05,99.89989579642788
clean,1022,3.49231895597768e-05,99.89993071961744
clean,1023,3.4573957663042165e-05,99.89996529357511
clean,1024,3.422821808385379e-05,99.89999952179319
clean,1025,3.388593590614164e-05,99.9000334077291
clean,1026,3.3547076554896194e-05,99.90006695480565
clean,1027,3.321160579616844e-05,99.90010016641145
clean,1028,3.287948973706989e-05,99.90013304590116
clean,1029,3.255069482577255e-05,99.90016559659598
clean,1030,3.222518789414153e-05,99.90019782178388
clean,1031,3.190293601562644e-05,99.90022972471986
clean,1032,3.158390663315913e-05,99.9002613086265
clean,1033,3.126806757336453e-05,99.90029257669407
clean,1034,3.095538689024124e-05,99.90032353208096
clean,1035,3.064583302148094e-05,99.90035417791398
clean,1036,3.0339374688992393e-05,99.90038451728867
clean,1037,3.003598095574489e-05,99.90041455326961
clean,1038,2.97356211405031e-05,99.90044428889075
clean,1039,2.9438264945724768e-05,99.90047372715567
clean,1040,2.9143882258608755e-05,99.90050287103793
clean,1041,2.885244344952298e-05,99.90053172348138
clean,1042,2.8563919030943907e-05,99.90056028740041
clean,1043,2.8278279842197662e-05,99.90058856568025
clean,1044,2.7995497063670882e-05,99.90061656117729
clean,1045,2.7715542060491316e-05,99.90064427671935
clean,1046,2.7438386652534064e-05,99.900671715106
clean,1047,2.7164002787571917e-05,99.90069887910879
clean,1048,2.689236275443818e-05,99.90072577147153
clean,1049,2.6623439111972402e-05,99.90075239491064
clean,1050,2.6357204745863783e-05,99.90077875211539
clean,1051,2.6093632698120928e-05,99.90080484574806
clean,1052,2.58326963376021e-05,99.9008306784444
clean,1053,2.557436937422608e-05,99.90085625281377
clean,1054,2.5318625702652753e-05,99.90088157143947
clean,1055,2.5065439444915683e-05,99.90090663687891
clean,1056,2.4814785035687237e-05,99.90093145166395
clean,1057,2.4566637193856877e-05,99.90095601830114
clean,1058,2.432097083726603e-05,99.90098033927195
clean,1059,2.4077761096918948e-05,99.90100441703305
clean,1060,2.3836983515934662e-05,99.90102825401657
clean,1061,2.3598613680064773e-05,99.90105185263023
clean,1062,2.3362627530332247e-05,99.90107521525776
clean,1063,2.3129001263555438e-05,99.90109834425903
clean,1064,2.2897711261293807e-05,99.90112124197026
clean,1065,2.266873411826964e-05,99.90114391070438
clean,1066,2.2442046770265733e-05,99.90116635275115
clean,1067,2.2217626337805996e-05,99.90118857037749
clean,1068,2.1995450069312028e-05,99.90121056582753
clean,1069,2.177549554005509e-05,99.90123234132307
clean,1070,2.155774059531268e-05,99.90125389906366
clean,1071,2.1342163194049135e-05,99.90127524122686
clean,1072,2.1128741565235032e-05,99.90129636996842
clean,1073,2.0917454151003767e-05,99.90131728742256
clean,1074,2.0708279592440704e-05,99.90133799570215
clean,1075,2.0501196829059154e-05,99.90135849689898
clean,1076,2.029618485721585e-05,99.90137879308384
clean,1077,2.0093223014328032e-05,99.90139888630684
clean,1078,1.989229076571064e-05,99.9014187785976
clean,1079,1.969336787510656e-05,99.90143847196548
clean,1080,1.949643417731295e-05,99.90145796839965
clean,1081,1.930146984818748e-05,99.90147726986947
clean,1082,1.9108455148852954e-05,99.90149637832462
clean,1083,1.8917370596227556e-05,99.9015152956952
clean,1084,1.8728196891970583e-05,99.9015340238921
clean,1085,1.8540914922482443e-05,99.901552564807
clean,1086,1.8355505758904656e-05,99.90157092031275
clean,1087,1.8171950699752415e-05,99.90158909226345
clean,1088,1.7990231214071173e-05,99.90160708249465
clean,1089,1.7810328870382364e-05,99.90162489282352
clean,1090,1.763222559247879e-05,99.90164252504911
clean,1091,1.7455903332574962e-05,99.90165998095245
clean,1092,1.728134429868078e-05,99.90167726229674
clean,1093,1.710853086933639e-05,99.90169437082761
clean,1094,1.69374455651905e-05,99.90171130827316
clean,1095,1.676807112005463e-05,99.90172807634428
clean,1096,1.6600390409848842e-05,99.90174467673467
clean,1097,1.643438649523432e-05,99.90176111112116
clean,1098,1.627004263582421e-05,99.90177738116377
clean,1099,1.6107342204918496e-05,99.90179348850597
clean,1100,1.5946268803190833e-05,99.90180943477475
clean,1101,1.57868060881583e-05,99.90182522158084
clean,1102,1.562893802997678e-05,99.90184085051885
clean,1103,1.5472648627223862e-05,99.90185632316748
clean,1104,1.5317922176905086e-05,99.90187164108966
clean,1105,1.5164742961815136e-05,99.90188680583259
clean,1106,1.5013095492122375e-05,99.90190181892808
clean,1107,1.4862964533790546e-05,99.90191668189262
clean,1108,1.4714334923837669e-05,99.90193139622754
clean,1109,1.4567191570336036e-05,99.9019459634191
clean,1110,1.4421519637153324e-05,99.90196038493873
clean,1111,1.4277304444476613e-05,99.90197466224318
clean,1112,1.413453139775811e-05,99.90198879677457
clean,1113,1.3993186087191134e-05,99.90200278996065
clean,1114,1.3853254245077551e-05,99.90201664321489
clean,1115,1.371472170319521e-05,99.90203035793657
clean,1116,1.3577574463852216e-05,99.90204393551103
clean,1117,1.344179872830864e-05,99.90205737730976
clean,1118,1.3307380754667975e-05,99.9020706846905
clean,1119,1.3174306914720546e-05,99.90208385899741
clean,1120,1.3042563864473777e-05,99.90209690156128
clean,1121,1.2912138231513381e-05,99.9021098136995
clean,1122,1.2783016828166183e-05,99.90212259671632
clean,1123,1.2655186651500117e-05,99.90213525190298
clean,1124,1.2528634783848247e-05,99.90214778053776
clean,1125,1.2403348449652185e-05,99.90216018388621
clean,1126,1.2279314972829525e-05,99.90217246320117
clean,1127,1.2156521805195553e-05,99.90218461972297
clean,1128,1.2034956597517521e-05,99.90219665467957
clean,1129,1.1914607057406101e-05,99.90220856928663
clean,1130,1.1795460977737093e-05,99.9022203647476
clean,1131,1.1677506378759972e-05,99.90223204225397
clean,1132,1.1560731309145922e-05,99.90224360298527
clean,1133,1.144512397388553e-05,99.90225504810924
clean,1134,1.1330672734288783e-05,99.90226637878197
clean,1135,1.1217366022719943e-05,99.902277596148
clean,1136,1.1105192356808402e-05,99.90228870134035
clean,1137,1.099414043892466e-05,99.90229969548079
clean,1138,1.0884199042493492e-05,99.9023105796798
clean,1139,1.0775357054626511e-05,99.90232135503686
clean,1140,1.0667603476122167e-05,99.90233202264032
clean,1141,1.0560927449887458e-05,99.90234258356776
clean,1142,1.0455318161461946e-05,99.90235303888592
clean,1143,1.0350764995337158e-05,99.90236338965092
clean,1144,1.0247257321793768e-05,99.90237363690824
clean,1145,1.0144784766907833e-05,99.90238378169299
clean,1146,1.0043336899911992e-05,99.90239382502989
clean,1147,9.94290354583427e-06,99.90240376793342
clean,1148,9.84347450128098e-06,99.90241361140791
clean,1149,9.745039776021258e-06,99.90242335644768
clean,1150,9.647589365613385e-06,99.90243300403704
clean,1151,9.551113478778461e-06,99.90244255515051
clean,1152,9.455602338448443e-06,99.90245201075284
clean,1153,9.361046309663834e-06,99.90246137179913
clean,1154,9.267435842730265e-06,99.90247063923498
clean,1155,9.174761501640205e-06,99.90247981399648
clean,1156,9.083013878807833e-06,99.90248889701036
clean,1157,8.992183751388438e-06,99.9024978891941
clean,1158,8.902261896537311e-06,99.90250679145599
clean,1159,8.813239290361707e-06,99.90251560469528
clean,1160,8.725106894758028e-06,99.90252432980215
clean,1161,8.637855827942076e-06,99.90253296765798
clean,1162,8.551477264973073e-06,99.90254151913523
clean,1163,8.465962494597079e-06,99.90254998509772
clean,1164,8.381302876614427e-06,99.90255836640058
clean,1165,8.297489827668869e-06,99.90256666389041
clean,1166,8.214514963356123e-06,99.90257487840535
clean,1167,8.13236978558507e-06,99.90258301077513
clean,1168,8.051046094692538e-06,99.90259106182123
clean,1169,7.970535634171938e-06,99.90259903235683
clean,1170,7.890830261203519e-06,99.9026069231871
clean,1171,7.811921975076075e-06,99.90261473510907
clean,1172,7.733802760867547e-06,99.90262246891182
clean,1173,7.65646473155357e-06,99.90263012537655
clean,1174,7.579900099585757e-06,99.90263770527662
clean,1175,7.504101063204871e-06,99.90264520937768
clean,1176,7.429060076447058e-06,99.90265263843776
clean,1177,7.354769465450772e-06,99.90265999320722
clean,1178,7.281221769517288e-06,99.90266727442899
clean,1179,7.208409556369588e-06,99.90267448283855
clean,1180,7.136325464784932e-06,99.90268161916401
clean,1181,7.064962204594849e-06,99.9026886841262
clean,1182,6.994312570896e-06,99.90269567843877
clean,1183,6.924369444050171e-06,99.90270260280822
clean,1184,6.855125747051716e-06,99.90270945793395
clean,1185,6.786574488160113e-06,99.90271624450844
clean,1186,6.718708746689117e-06,99.90272296321719
clean,1187,6.651521673006755e-06,99.90272961473886
clean,1188,6.585006460113618e-06,99.90273619974532
clean,1189,6.519156400486281e-06,99.9027427189017
clean,1190,6.4539648292338825e-06,99.90274917286654
clean,1191,6.389425195152398e-06,99.9027555622917
clean,1192,6.3255309328269504e-06,99.90276188782263
clean,1193,6.2622756189512074e-06,99.90276815009823
clean,1194,6.199652872851402e-06,99.9027743497511
clean,1195,6.137656328064622e-06,99.90278048740743
clean,1196,6.076279760236503e-06,99.90278656368719
clean,1197,6.015516973434387e-06,99.90279257920413
clean,1198,5.95536180014733e-06,99.90279853456593
clean,1199,5.895808186551221e-06,99.90280443037409
clean,1200,5.836850093032808e-06,99.90281026722418
clean,1201,5.778481593665674e-06,99.90281604570578
clean,1202,5.720696776734258e-06,99.90282176640255
clean,1203,5.663489815788125e-06,99.90282742989234
clean,1204,5.606854912798553e-06,99.90283303674725
clean,1205,5.550786369212801e-06,99.90283858753361
clean,1206,5.495278500688983e-06,99.90284408281211
clean,1207,5.44032570815034e-06,99.90284952313782
clean,1208,5.3859224635743885e-06,99.90285490906028
clean,1209,5.332063253149499e-06,99.9028602411235
clean,1210,5.278742605696607e-06,99.90286551986611
clean,1211,5.225955177934338e-06,99.90287074582129
clean,1212,5.1736956265813205e-06,99.90287591951692
clean,1213,5.121958679410454e-06,99.9028810414756
clean,1214,5.070739078405495e-06,99.90288611221467
clean,1215,5.020031707658745e-06,99.90289113224635
